id,detected_object,timestamp,weather,holiday
2466,paper,2025-07-10 02:40:32,sunny,0
2467,plastic,2025-07-10 20:54:42,sunny,0
2468,plastic,2025-07-10 17:08:13,sunny,0
2469,paper,2025-07-10 00:28:36,sunny,0
2470,metal,2025-07-10 14:38:31,sunny,0
2471,plastic,2025-07-10 09:03:40,sunny,0
2472,paper,2025-07-10 13:36:10,sunny,0
2473,metal,2025-07-10 00:53:58,sunny,0
2474,plastic,2025-07-10 02:44:16,sunny,0
2475,glass,2025-07-11 13:03:41,rainy,0
2476,organic,2025-07-11 08:48:08,rainy,0
2477,plastic,2025-07-11 08:05:09,rainy,0
2478,plastic,2025-07-11 06:08:46,rainy,0
2479,organic,2025-07-11 05:07:03,rainy,0
2480,metal,2025-07-11 15:36:38,rainy,0
2481,plastic,2025-07-11 04:48:58,rainy,0
2482,plastic,2025-07-12 10:58:00,rainy,0
2483,paper,2025-07-12 16:00:54,rainy,0
2484,paper,2025-07-12 09:45:27,rainy,0
2485,organic,2025-07-12 22:12:55,rainy,0
2486,organic,2025-07-12 23:15:05,rainy,0
2487,organic,2025-07-12 06:36:43,rainy,0
2488,glass,2025-07-12 20:59:08,rainy,0
2489,organic,2025-07-12 05:13:51,rainy,0
2490,organic,2025-07-12 01:45:09,rainy,0
2491,paper,2025-07-12 03:41:04,rainy,0
2492,paper,2025-07-12 10:31:26,rainy,0
2493,metal,2025-07-13 07:55:26,stormy,0
2494,paper,2025-07-13 15:37:59,stormy,0
2495,glass,2025-07-13 17:22:49,stormy,0
2496,organic,2025-07-13 02:32:31,stormy,0
2497,organic,2025-07-13 13:13:12,stormy,0
2498,organic,2025-07-13 18:38:50,stormy,0
2499,organic,2025-07-13 16:50:48,stormy,0
2500,glass,2025-07-13 15:46:22,stormy,0
2501,organic,2025-07-13 20:24:56,stormy,0
2502,plastic,2025-07-14 09:36:39,cloudy,0
2503,organic,2025-07-14 07:00:59,cloudy,0
2504,glass,2025-07-14 12:44:51,cloudy,0
2505,organic,2025-07-14 01:44:49,cloudy,0
2506,plastic,2025-07-14 02:35:39,cloudy,0
2507,metal,2025-07-14 18:40:04,cloudy,0
2508,plastic,2025-07-14 15:51:02,cloudy,0
2509,paper,2025-07-14 04:31:26,cloudy,0
2510,organic,2025-07-14 14:45:25,cloudy,0
2511,plastic,2025-07-14 16:20:57,cloudy,0
2512,organic,2025-07-14 03:38:45,cloudy,0
2513,organic,2025-07-14 12:57:31,cloudy,0
2514,paper,2025-07-14 14:05:24,cloudy,0
2515,organic,2025-07-15 00:59:31,cloudy,0
2516,plastic,2025-07-15 16:16:13,cloudy,0
2517,organic,2025-07-15 10:55:59,cloudy,0
2518,glass,2025-07-15 18:57:53,cloudy,0
2519,paper,2025-07-15 09:29:52,cloudy,0
2520,paper,2025-07-15 13:53:56,cloudy,0
2521,plastic,2025-07-15 11:09:20,cloudy,0
2522,plastic,2025-07-15 16:20:22,cloudy,0
2523,glass,2025-07-15 14:08:01,cloudy,0
2524,plastic,2025-07-15 07:33:36,cloudy,0
2525,glass,2025-07-15 22:55:40,cloudy,0
2526,plastic,2025-07-15 22:38:48,cloudy,0
2527,plastic,2025-07-15 12:02:49,cloudy,0
2528,paper,2025-07-16 04:00:46,sunny,0
2529,paper,2025-07-16 18:56:51,sunny,0
2530,paper,2025-07-16 21:50:20,sunny,0
2531,organic,2025-07-16 00:29:31,sunny,0
2532,plastic,2025-07-16 14:26:15,sunny,0
2533,paper,2025-07-16 04:33:32,sunny,0
2534,metal,2025-07-16 08:57:44,sunny,0
2535,metal,2025-07-16 18:57:16,sunny,0
2536,paper,2025-07-16 05:13:15,sunny,0
2537,plastic,2025-07-16 08:19:46,sunny,0
2538,paper,2025-07-16 03:40:59,sunny,0
2539,plastic,2025-07-16 16:48:54,sunny,0
2540,plastic,2025-07-16 01:47:21,sunny,0
2541,glass,2025-07-16 22:42:04,sunny,0
2542,plastic,2025-07-16 23:02:36,sunny,0
2543,paper,2025-07-16 10:21:18,sunny,0
2544,glass,2025-07-17 16:16:41,sunny,0
2545,organic,2025-07-17 09:41:53,sunny,0
2546,paper,2025-07-17 09:40:56,sunny,0
2547,paper,2025-07-17 09:16:49,sunny,0
2548,plastic,2025-07-17 16:28:56,sunny,0
2549,glass,2025-07-17 05:43:55,sunny,0
2550,metal,2025-07-17 15:31:10,sunny,0
2551,organic,2025-07-17 01:17:30,sunny,0
2552,metal,2025-07-17 00:41:54,sunny,0
2553,plastic,2025-07-17 07:27:55,sunny,0
2554,plastic,2025-07-17 18:28:30,sunny,0
2555,plastic,2025-07-17 18:01:24,sunny,0
2556,paper,2025-07-17 10:29:38,sunny,0
2557,plastic,2025-07-17 00:19:16,sunny,0
2558,glass,2025-07-17 23:35:51,sunny,0
2559,plastic,2025-07-17 09:02:14,sunny,0
2560,paper,2025-07-18 01:59:44,rainy,0
2561,metal,2025-07-18 03:15:41,rainy,0
2562,paper,2025-07-18 10:04:17,rainy,0
2563,plastic,2025-07-18 11:21:10,rainy,0
2564,plastic,2025-07-18 23:06:39,rainy,0
2565,glass,2025-07-18 08:35:32,rainy,0
2566,glass,2025-07-18 15:41:43,rainy,0
2567,metal,2025-07-19 08:32:19,cloudy,0
2568,paper,2025-07-19 00:54:08,cloudy,0
2569,organic,2025-07-19 00:26:10,cloudy,0
2570,glass,2025-07-19 04:53:15,cloudy,0
2571,metal,2025-07-19 02:13:44,cloudy,0
2572,organic,2025-07-19 07:08:34,cloudy,0
2573,organic,2025-07-19 02:37:15,cloudy,0
2574,metal,2025-07-19 22:01:53,cloudy,0
2575,paper,2025-07-19 21:26:22,cloudy,0
2576,glass,2025-07-19 09:20:49,cloudy,0
2577,glass,2025-07-19 23:16:24,cloudy,0
2578,organic,2025-07-19 13:39:04,cloudy,0
2579,plastic,2025-07-19 04:01:08,cloudy,0
2580,paper,2025-07-19 15:36:53,cloudy,0
2581,plastic,2025-07-19 12:58:22,cloudy,0
2582,glass,2025-07-19 15:12:02,cloudy,0
2583,glass,2025-07-20 21:02:58,sunny,0
2584,organic,2025-07-20 00:51:03,sunny,0
2585,metal,2025-07-20 05:28:18,sunny,0
2586,organic,2025-07-20 14:24:27,sunny,0
2587,plastic,2025-07-20 13:21:25,sunny,0
2588,organic,2025-07-20 16:23:38,sunny,0
2589,metal,2025-07-20 00:43:39,sunny,0
2590,organic,2025-07-20 15:11:01,sunny,0
2591,glass,2025-07-20 19:00:20,sunny,0
2592,organic,2025-07-20 06:36:44,sunny,0
2593,metal,2025-07-20 15:17:31,sunny,0
2594,paper,2025-07-20 22:47:14,sunny,0
2595,paper,2025-07-20 06:45:24,sunny,0
2596,organic,2025-07-20 04:42:19,sunny,0
2597,organic,2025-07-20 19:38:19,sunny,0
2598,metal,2025-07-20 16:31:09,sunny,0
2599,plastic,2025-07-20 09:55:51,sunny,0
2600,plastic,2025-07-20 00:35:56,sunny,0
2601,metal,2025-07-20 19:53:37,sunny,0
2602,glass,2025-07-20 02:18:22,sunny,0
2603,plastic,2025-07-21 15:01:11,sunny,0
2604,plastic,2025-07-21 01:04:39,sunny,0
2605,metal,2025-07-21 13:00:01,sunny,0
2606,glass,2025-07-21 12:34:08,sunny,0
2607,organic,2025-07-21 11:59:10,sunny,0
2608,organic,2025-07-21 04:37:45,sunny,0
2609,paper,2025-07-21 15:09:45,sunny,0
2610,paper,2025-07-21 01:41:03,sunny,0
2611,plastic,2025-07-21 12:09:41,sunny,0
2612,organic,2025-07-21 01:41:05,sunny,0
2613,organic,2025-07-21 21:58:06,sunny,0
2614,plastic,2025-07-21 20:27:13,sunny,0
2615,plastic,2025-07-21 07:40:43,sunny,0
2616,organic,2025-07-21 02:05:49,sunny,0
2617,metal,2025-07-21 02:38:27,sunny,0
2618,paper,2025-07-21 06:11:22,sunny,0
2619,metal,2025-07-22 10:38:52,sunny,0
2620,paper,2025-07-22 06:05:21,sunny,0
2621,paper,2025-07-22 05:34:15,sunny,0
2622,paper,2025-07-22 10:57:38,sunny,0
2623,metal,2025-07-22 14:01:24,sunny,0
2624,plastic,2025-07-22 08:26:10,sunny,0
2625,paper,2025-07-22 06:05:50,sunny,0
2626,glass,2025-07-22 09:44:21,sunny,0
2627,organic,2025-07-22 00:11:00,sunny,0
2628,glass,2025-07-22 21:06:32,sunny,0
2629,plastic,2025-07-22 04:23:21,sunny,0
2630,glass,2025-07-22 10:49:58,sunny,0
2631,glass,2025-07-22 08:26:37,sunny,0
2632,metal,2025-07-22 09:17:14,sunny,0
2633,plastic,2025-07-22 18:53:32,sunny,0
2634,paper,2025-07-22 14:56:41,sunny,0
2635,metal,2025-07-23 21:39:29,rainy,0
2636,glass,2025-07-23 01:57:35,rainy,0
2637,paper,2025-07-23 12:17:28,rainy,0
2638,metal,2025-07-23 00:23:42,rainy,0
2639,paper,2025-07-23 03:21:26,rainy,0
2640,paper,2025-07-23 23:22:33,rainy,0
2641,paper,2025-07-23 13:12:54,rainy,0
2642,glass,2025-07-24 01:38:15,cloudy,0
2643,plastic,2025-07-24 15:50:36,cloudy,0
2644,plastic,2025-07-24 14:03:24,cloudy,0
2645,paper,2025-07-24 03:40:34,cloudy,0
2646,organic,2025-07-24 17:21:44,cloudy,0
2647,glass,2025-07-24 00:10:50,cloudy,0
2648,organic,2025-07-24 11:00:36,cloudy,0
2649,organic,2025-07-24 04:55:24,cloudy,0
2650,paper,2025-07-24 02:41:13,cloudy,0
2651,paper,2025-07-24 18:05:11,cloudy,0
2652,plastic,2025-07-24 11:09:36,cloudy,0
2653,paper,2025-07-24 02:49:06,cloudy,0
2654,paper,2025-07-24 22:47:51,cloudy,0
2655,plastic,2025-07-25 08:47:02,stormy,0
2656,organic,2025-07-25 16:10:29,stormy,0
2657,glass,2025-07-25 18:26:37,stormy,0
2658,organic,2025-07-25 21:19:46,stormy,0
2659,paper,2025-07-25 06:55:40,stormy,0
2660,paper,2025-07-26 16:46:27,sunny,0
2661,paper,2025-07-26 04:29:56,sunny,0
2662,plastic,2025-07-26 03:30:47,sunny,0
2663,organic,2025-07-26 08:33:16,sunny,0
2664,paper,2025-07-26 00:48:27,sunny,0
2665,organic,2025-07-26 01:46:11,sunny,0
2666,plastic,2025-07-26 06:32:06,sunny,0
2667,plastic,2025-07-26 06:17:39,sunny,0
2668,glass,2025-07-26 03:53:08,sunny,0
2669,glass,2025-07-26 20:35:37,sunny,0
2670,paper,2025-07-26 14:46:07,sunny,0
2671,plastic,2025-07-26 19:47:59,sunny,0
2672,glass,2025-07-26 10:34:25,sunny,0
2673,paper,2025-07-26 10:14:32,sunny,0
2674,paper,2025-07-26 17:11:10,sunny,0
2675,plastic,2025-07-26 10:03:30,sunny,0
2676,metal,2025-07-26 19:45:02,sunny,0
2677,plastic,2025-07-26 04:24:48,sunny,0
2678,metal,2025-07-26 12:42:43,sunny,0
2679,plastic,2025-07-26 04:55:55,sunny,0
2680,plastic,2025-07-27 20:49:00,cloudy,0
2681,organic,2025-07-27 06:20:19,cloudy,0
2682,metal,2025-07-27 15:12:45,cloudy,0
2683,organic,2025-07-27 00:42:25,cloudy,0
2684,organic,2025-07-27 02:40:01,cloudy,0
2685,metal,2025-07-27 08:52:09,cloudy,0
2686,plastic,2025-07-27 07:20:01,cloudy,0
2687,metal,2025-07-27 11:18:02,cloudy,0
2688,paper,2025-07-27 00:52:33,cloudy,0
2689,plastic,2025-07-27 18:12:50,cloudy,0
2690,plastic,2025-07-27 22:32:14,cloudy,0
2691,organic,2025-07-27 15:48:08,cloudy,0
2692,paper,2025-07-27 16:41:00,cloudy,0
2693,plastic,2025-07-27 22:30:37,cloudy,0
2694,organic,2025-07-27 02:33:12,cloudy,0
2695,plastic,2025-07-27 14:40:02,cloudy,0
2696,glass,2025-07-28 00:31:25,sunny,0
2697,glass,2025-07-28 20:29:31,sunny,0
2698,organic,2025-07-28 04:09:01,sunny,0
2699,paper,2025-07-28 11:56:17,sunny,0
2700,organic,2025-07-28 12:08:19,sunny,0
2701,plastic,2025-07-28 13:57:44,sunny,0
2702,plastic,2025-07-28 01:22:20,sunny,0
2703,metal,2025-07-28 17:46:31,sunny,0
2704,organic,2025-07-28 14:32:16,sunny,0
2705,organic,2025-07-28 20:51:52,sunny,0
2706,metal,2025-07-28 16:06:45,sunny,0
2707,plastic,2025-07-28 16:26:08,sunny,0
2708,plastic,2025-07-28 03:56:51,sunny,0
2709,plastic,2025-07-28 02:15:16,sunny,0
2710,paper,2025-07-28 01:00:13,sunny,0
2711,plastic,2025-07-28 08:51:34,sunny,0
2712,plastic,2025-07-29 23:27:59,rainy,0
2713,glass,2025-07-29 10:42:04,rainy,0
2714,metal,2025-07-29 02:39:53,rainy,0
2715,plastic,2025-07-29 15:47:55,rainy,0
2716,plastic,2025-07-29 14:24:06,rainy,0
2717,plastic,2025-07-29 04:15:47,rainy,0
2718,organic,2025-07-29 04:41:19,rainy,0
2719,organic,2025-07-30 23:49:54,sunny,0
2720,paper,2025-07-30 09:47:01,sunny,0
2721,plastic,2025-07-30 09:55:27,sunny,0
2722,plastic,2025-07-30 13:06:19,sunny,0
2723,organic,2025-07-30 10:55:49,sunny,0
2724,plastic,2025-07-30 07:30:54,sunny,0
2725,plastic,2025-07-30 13:05:32,sunny,0
2726,metal,2025-07-30 03:59:25,sunny,0
2727,plastic,2025-07-30 18:21:48,sunny,0
2728,plastic,2025-07-30 11:05:46,sunny,0
2729,plastic,2025-07-30 00:48:15,sunny,0
2730,glass,2025-07-30 22:22:48,sunny,0
2731,organic,2025-07-30 20:41:52,sunny,0
2732,paper,2025-07-30 07:59:20,sunny,0
2733,paper,2025-07-30 07:52:32,sunny,0
2734,plastic,2025-07-30 17:32:49,sunny,0
2735,glass,2025-07-31 23:33:29,sunny,0
2736,plastic,2025-07-31 03:20:47,sunny,0
2737,paper,2025-07-31 05:48:54,sunny,0
2738,organic,2025-07-31 22:05:01,sunny,0
2739,plastic,2025-07-31 07:53:06,sunny,0
2740,plastic,2025-07-31 20:44:15,sunny,0
2741,organic,2025-07-31 20:47:23,sunny,0
2742,glass,2025-07-31 00:07:22,sunny,0
2743,metal,2025-07-31 23:21:09,sunny,0
2744,organic,2025-07-31 23:14:22,sunny,0
2745,metal,2025-07-31 03:32:31,sunny,0
2746,paper,2025-07-31 19:21:35,sunny,0
2747,paper,2025-07-31 09:23:26,sunny,0
2748,organic,2025-07-31 23:19:35,sunny,0
2749,metal,2025-07-31 05:43:26,sunny,0
2750,metal,2025-07-31 08:34:17,sunny,0
2751,glass,2025-08-01 14:41:26,sunny,0
2752,glass,2025-08-01 03:52:53,sunny,0
2753,metal,2025-08-01 13:39:47,sunny,0
2754,paper,2025-08-01 16:36:37,sunny,0
2755,paper,2025-08-01 22:22:59,sunny,0
2756,organic,2025-08-01 07:20:26,sunny,0
2757,paper,2025-08-01 03:41:56,sunny,0
2758,metal,2025-08-01 08:21:22,sunny,0
2759,paper,2025-08-01 03:16:53,sunny,0
2760,plastic,2025-08-01 20:26:01,sunny,0
2761,organic,2025-08-01 18:10:26,sunny,0
2762,plastic,2025-08-01 15:35:21,sunny,0
2763,organic,2025-08-01 04:52:39,sunny,0
2764,paper,2025-08-01 10:39:41,sunny,0
2765,organic,2025-08-01 18:24:24,sunny,0
2766,organic,2025-08-01 18:17:11,sunny,0
2767,metal,2025-08-02 15:09:37,sunny,0
2768,plastic,2025-08-02 04:02:02,sunny,0
2769,plastic,2025-08-02 12:53:27,sunny,0
2770,plastic,2025-08-02 01:02:41,sunny,0
2771,plastic,2025-08-02 05:06:38,sunny,0
2772,metal,2025-08-02 12:16:18,sunny,0
2773,plastic,2025-08-02 12:04:58,sunny,0
2774,plastic,2025-08-02 21:12:30,sunny,0
2775,organic,2025-08-02 15:57:59,sunny,0
2776,organic,2025-08-02 03:00:21,sunny,0
2777,plastic,2025-08-02 08:52:09,sunny,0
2778,plastic,2025-08-02 22:09:04,sunny,0
2779,paper,2025-08-02 17:59:31,sunny,0
2780,plastic,2025-08-02 22:17:39,sunny,0
2781,glass,2025-08-02 00:55:14,sunny,0
2782,glass,2025-08-02 16:25:32,sunny,0
2783,paper,2025-08-02 19:28:44,sunny,0
2784,glass,2025-08-02 07:11:04,sunny,0
2785,metal,2025-08-02 06:48:22,sunny,0
2786,paper,2025-08-02 21:22:51,sunny,0
2787,plastic,2025-08-03 03:31:44,cloudy,0
2788,organic,2025-08-03 20:38:28,cloudy,0
2789,organic,2025-08-03 04:50:12,cloudy,0
2790,plastic,2025-08-03 07:41:27,cloudy,0
2791,organic,2025-08-03 18:23:54,cloudy,0
2792,organic,2025-08-03 03:55:28,cloudy,0
2793,metal,2025-08-03 20:07:30,cloudy,0
2794,paper,2025-08-03 16:20:32,cloudy,0
2795,organic,2025-08-03 09:03:14,cloudy,0
2796,organic,2025-08-03 15:46:49,cloudy,0
2797,organic,2025-08-03 19:57:01,cloudy,0
2798,organic,2025-08-03 23:18:22,cloudy,0
2799,metal,2025-08-03 15:48:51,cloudy,0
2800,plastic,2025-08-03 11:19:52,cloudy,0
2801,organic,2025-08-03 20:10:32,cloudy,0
2802,plastic,2025-08-03 14:49:10,cloudy,0
2803,paper,2025-08-04 21:00:13,cloudy,0
2804,plastic,2025-08-04 13:37:15,cloudy,0
2805,paper,2025-08-04 06:17:44,cloudy,0
2806,glass,2025-08-04 18:27:45,cloudy,0
2807,paper,2025-08-04 01:18:54,cloudy,0
2808,paper,2025-08-04 06:48:16,cloudy,0
2809,organic,2025-08-04 12:25:52,cloudy,0
2810,organic,2025-08-04 00:14:33,cloudy,0
2811,organic,2025-08-04 17:35:23,cloudy,0
2812,paper,2025-08-04 12:59:39,cloudy,0
2813,glass,2025-08-04 05:09:04,cloudy,0
2814,organic,2025-08-04 00:21:10,cloudy,0
2815,metal,2025-08-04 06:49:25,cloudy,0
2816,metal,2025-08-05 19:46:43,cloudy,0
2817,plastic,2025-08-05 08:52:27,cloudy,0
2818,organic,2025-08-05 00:26:07,cloudy,0
2819,paper,2025-08-05 06:38:54,cloudy,0
2820,organic,2025-08-05 11:33:28,cloudy,0
2821,metal,2025-08-05 21:48:48,cloudy,0
2822,paper,2025-08-05 17:17:14,cloudy,0
2823,glass,2025-08-05 07:49:15,cloudy,0
2824,organic,2025-08-05 12:20:02,cloudy,0
2825,plastic,2025-08-05 19:56:05,cloudy,0
2826,plastic,2025-08-05 03:14:04,cloudy,0
2827,paper,2025-08-05 06:23:44,cloudy,0
2828,plastic,2025-08-05 00:10:03,cloudy,0
2829,metal,2025-08-06 22:18:58,sunny,0
2830,glass,2025-08-06 04:23:06,sunny,0
2831,glass,2025-08-06 14:13:00,sunny,0
2832,plastic,2025-08-06 04:16:41,sunny,0
2833,plastic,2025-08-06 07:18:01,sunny,0
2834,paper,2025-08-06 10:09:24,sunny,0
2835,metal,2025-08-06 14:19:38,sunny,0
2836,metal,2025-08-06 00:45:39,sunny,0
2837,glass,2025-08-06 23:53:13,sunny,0
2838,organic,2025-08-06 15:35:48,sunny,0
2839,plastic,2025-08-06 02:55:14,sunny,0
2840,paper,2025-08-06 08:23:41,sunny,0
2841,paper,2025-08-06 20:29:19,sunny,0
2842,organic,2025-08-06 05:07:22,sunny,0
2843,plastic,2025-08-06 22:56:09,sunny,0
2844,plastic,2025-08-06 17:09:31,sunny,0
2845,organic,2025-08-07 07:21:59,sunny,0
2846,organic,2025-08-07 03:20:34,sunny,0
2847,organic,2025-08-07 15:21:25,sunny,0
2848,organic,2025-08-07 03:46:59,sunny,0
2849,plastic,2025-08-07 20:55:40,sunny,0
2850,organic,2025-08-07 00:18:45,sunny,0
2851,organic,2025-08-07 06:36:28,sunny,0
2852,plastic,2025-08-07 13:49:26,sunny,0
2853,organic,2025-08-07 09:40:09,sunny,0
2854,paper,2025-08-07 05:55:41,sunny,0
2855,paper,2025-08-07 05:06:06,sunny,0
2856,glass,2025-08-07 07:17:33,sunny,0
2857,organic,2025-08-07 22:57:24,sunny,0
2858,paper,2025-08-07 03:05:41,sunny,0
2859,paper,2025-08-07 19:22:13,sunny,0
2860,plastic,2025-08-07 08:00:26,sunny,0
2861,glass,2025-08-08 10:34:47,sunny,0
2862,organic,2025-08-08 12:58:41,sunny,0
2863,plastic,2025-08-08 14:40:27,sunny,0
2864,plastic,2025-08-08 03:21:48,sunny,0
2865,organic,2025-08-08 02:14:16,sunny,0
2866,glass,2025-08-08 01:21:11,sunny,0
2867,plastic,2025-08-08 00:27:57,sunny,0
2868,plastic,2025-08-08 16:09:04,sunny,0
2869,paper,2025-08-08 07:17:51,sunny,0
2870,paper,2025-08-08 00:50:56,sunny,0
2871,plastic,2025-08-08 03:17:00,sunny,0
2872,organic,2025-08-08 05:34:33,sunny,0
2873,plastic,2025-08-08 12:57:17,sunny,0
2874,organic,2025-08-08 19:47:51,sunny,0
2875,paper,2025-08-08 04:13:53,sunny,0
2876,metal,2025-08-08 13:59:02,sunny,0
2877,paper,2025-08-09 16:21:27,rainy,0
2878,paper,2025-08-09 21:26:21,rainy,0
2879,organic,2025-08-09 04:15:19,rainy,0
2880,paper,2025-08-09 15:25:14,rainy,0
2881,organic,2025-08-09 12:05:29,rainy,0
2882,paper,2025-08-09 18:07:23,rainy,0
2883,organic,2025-08-09 00:12:50,rainy,0
2884,paper,2025-08-09 22:10:58,rainy,0
2885,organic,2025-08-09 05:06:01,rainy,0
2886,paper,2025-08-09 07:35:07,rainy,0
2887,paper,2025-08-09 22:27:34,rainy,0
2888,plastic,2025-08-10 02:26:38,cloudy,0
2889,metal,2025-08-10 08:27:47,cloudy,0
2890,plastic,2025-08-10 18:50:52,cloudy,0
2891,metal,2025-08-10 07:43:16,cloudy,0
2892,glass,2025-08-10 02:51:28,cloudy,0
2893,glass,2025-08-10 01:24:22,cloudy,0
2894,glass,2025-08-10 03:17:23,cloudy,0
2895,metal,2025-08-10 21:42:21,cloudy,0
2896,paper,2025-08-10 13:57:27,cloudy,0
2897,paper,2025-08-10 15:17:19,cloudy,0
2898,organic,2025-08-10 01:25:30,cloudy,0
2899,paper,2025-08-10 19:37:39,cloudy,0
2900,organic,2025-08-10 16:45:37,cloudy,0
2901,plastic,2025-08-10 07:53:18,cloudy,0
2902,paper,2025-08-10 18:34:13,cloudy,0
2903,paper,2025-08-10 18:07:31,cloudy,0
2904,glass,2025-08-11 13:53:27,sunny,0
2905,plastic,2025-08-11 08:19:16,sunny,0
2906,metal,2025-08-11 19:24:45,sunny,0
2907,plastic,2025-08-11 19:39:16,sunny,0
2908,organic,2025-08-11 17:20:27,sunny,0
2909,plastic,2025-08-11 19:20:49,sunny,0
2910,glass,2025-08-11 14:14:46,sunny,0
2911,organic,2025-08-11 17:41:34,sunny,0
2912,plastic,2025-08-11 13:19:47,sunny,0
2913,paper,2025-08-11 00:27:53,sunny,0
2914,plastic,2025-08-11 18:19:14,sunny,0
2915,organic,2025-08-11 11:13:36,sunny,0
2916,metal,2025-08-11 04:23:34,sunny,0
2917,plastic,2025-08-11 09:55:02,sunny,0
2918,plastic,2025-08-11 21:53:59,sunny,0
2919,metal,2025-08-11 07:11:13,sunny,0
2920,organic,2025-08-12 16:05:58,sunny,0
2921,glass,2025-08-12 02:15:35,sunny,0
2922,organic,2025-08-12 13:57:55,sunny,0
2923,metal,2025-08-12 04:40:08,sunny,0
2924,plastic,2025-08-12 02:15:48,sunny,0
2925,plastic,2025-08-12 17:50:06,sunny,0
2926,plastic,2025-08-12 15:03:09,sunny,0
2927,plastic,2025-08-12 10:36:23,sunny,0
2928,paper,2025-08-12 05:52:21,sunny,0
2929,organic,2025-08-12 08:28:09,sunny,0
2930,organic,2025-08-12 10:45:06,sunny,0
2931,plastic,2025-08-12 00:18:25,sunny,0
2932,plastic,2025-08-12 21:01:17,sunny,0
2933,organic,2025-08-12 01:45:14,sunny,0
2934,plastic,2025-08-12 10:41:42,sunny,0
2935,metal,2025-08-12 02:40:15,sunny,0
2936,plastic,2025-08-13 16:31:14,sunny,0
2937,paper,2025-08-13 12:01:11,sunny,0
2938,plastic,2025-08-13 11:07:05,sunny,0
2939,paper,2025-08-13 22:54:56,sunny,0
2940,organic,2025-08-13 03:48:16,sunny,0
2941,organic,2025-08-13 19:08:30,sunny,0
2942,plastic,2025-08-13 13:53:51,sunny,0
2943,metal,2025-08-13 06:57:43,sunny,0
2944,paper,2025-08-13 00:31:04,sunny,0
2945,plastic,2025-08-13 11:26:44,sunny,0
2946,paper,2025-08-13 20:54:44,sunny,0
2947,paper,2025-08-13 12:35:50,sunny,0
2948,plastic,2025-08-13 10:56:39,sunny,0
2949,organic,2025-08-13 11:52:15,sunny,0
2950,metal,2025-08-13 17:32:25,sunny,0
2951,plastic,2025-08-13 06:46:22,sunny,0
2952,metal,2025-08-14 17:31:53,cloudy,0
2953,metal,2025-08-14 03:04:18,cloudy,0
2954,organic,2025-08-14 13:47:50,cloudy,0
2955,organic,2025-08-14 06:56:40,cloudy,0
2956,plastic,2025-08-14 22:38:29,cloudy,0
2957,paper,2025-08-14 00:15:54,cloudy,0
2958,glass,2025-08-14 15:06:00,cloudy,0
2959,organic,2025-08-14 17:05:52,cloudy,0
2960,plastic,2025-08-14 12:15:27,cloudy,0
2961,plastic,2025-08-14 20:06:36,cloudy,0
2962,organic,2025-08-14 15:44:33,cloudy,0
2963,paper,2025-08-14 09:09:03,cloudy,0
2964,glass,2025-08-14 20:27:12,cloudy,0
2965,organic,2025-08-15 07:57:45,cloudy,0
2966,organic,2025-08-15 14:06:12,cloudy,0
2967,plastic,2025-08-15 12:14:43,cloudy,0
2968,paper,2025-08-15 22:39:38,cloudy,0
2969,paper,2025-08-15 10:11:10,cloudy,0
2970,metal,2025-08-15 13:48:16,cloudy,0
2971,plastic,2025-08-15 05:44:58,cloudy,0
2972,glass,2025-08-15 20:28:51,cloudy,0
2973,metal,2025-08-15 14:51:54,cloudy,0
2974,glass,2025-08-15 16:52:43,cloudy,0
2975,paper,2025-08-15 06:55:07,cloudy,0
2976,metal,2025-08-15 23:27:07,cloudy,0
2977,organic,2025-08-15 04:10:48,cloudy,0
2978,paper,2025-08-16 13:13:07,rainy,0
2979,paper,2025-08-16 08:23:38,rainy,0
2980,organic,2025-08-16 09:19:36,rainy,0
2981,organic,2025-08-16 10:09:39,rainy,0
2982,plastic,2025-08-16 09:27:58,rainy,0
2983,metal,2025-08-16 04:15:27,rainy,0
2984,paper,2025-08-16 14:37:30,rainy,0
2985,paper,2025-08-16 20:29:35,rainy,0
2986,organic,2025-08-16 05:56:51,rainy,0
2987,metal,2025-08-16 07:17:35,rainy,0
2988,organic,2025-08-16 16:49:42,rainy,0
2989,organic,2025-08-17 08:41:48,sunny,0
2990,glass,2025-08-17 06:46:35,sunny,0
2991,organic,2025-08-17 04:55:25,sunny,0
2992,plastic,2025-08-17 02:59:17,sunny,0
2993,paper,2025-08-17 04:57:54,sunny,0
2994,glass,2025-08-17 03:23:34,sunny,0
2995,paper,2025-08-17 07:35:44,sunny,0
2996,plastic,2025-08-17 09:04:56,sunny,0
2997,metal,2025-08-17 20:54:15,sunny,0
2998,paper,2025-08-17 12:16:07,sunny,0
2999,plastic,2025-08-17 05:51:48,sunny,0
3000,paper,2025-08-17 18:45:00,sunny,0
3001,paper,2025-08-17 15:45:32,sunny,0
3002,plastic,2025-08-17 04:25:01,sunny,0
3003,metal,2025-08-17 13:22:39,sunny,0
3004,paper,2025-08-17 05:46:19,sunny,0
3005,plastic,2025-08-17 10:07:21,sunny,0
3006,paper,2025-08-17 17:02:41,sunny,0
3007,plastic,2025-08-17 19:28:10,sunny,0
3008,paper,2025-08-17 18:39:50,sunny,0
3009,paper,2025-08-18 08:13:41,sunny,0
3010,glass,2025-08-18 19:57:00,sunny,0
3011,metal,2025-08-18 23:37:15,sunny,0
3012,paper,2025-08-18 15:46:10,sunny,0
